age,job,marital,education,default,balance,day,month,duration,campaign,pdays,previous,poutcome,y,housing,loan
27,student,single,secondary,no,1423,29,jun,8,1,-1,0,unknown,no,no,no
31,management,single,tertiary,no,1539,30,jun,107,2,756,2,other,no,yes,no
32,student,single,tertiary,no,64,30,jun,598,4,105,5,failure,yes,no,no
33,technician,single,secondary,no,555,30,jun,255,2,-1,0,unknown,no,no,no
48,admin.,single,secondary,no,1544,30,jun,263,1,450,2,failure,yes,yes,no
19,student,single,secondary,no,424,30,jun,121,3,195,2,other,no,no,no
41,admin.,single,secondary,no,985,30,jun,274,2,391,11,success,yes,yes,no
49,housemaid,married,primary,no,360,30,jun,6,1,-1,0,unknown,no,no,no
77,retired,married,tertiary,no,1047,30,jun,108,5,-1,0,unknown,no,no,no
43,management,single,tertiary,no,0,30,jun,275,2,296,1,failure,yes,no,no
32,technician,single,tertiary,no,4071,30,jun,319,2,-1,0,unknown,yes,no,no
39,technician,married,secondary,no,4861,30,jun,119,1,183,2,other,no,yes,no
21,student,single,secondary,no,2488,30,jun,258,6,169,3,success,yes,no,no
74,retired,divorced,primary,no,29080,30,jun,301,5,93,4,other,yes,no,no
72,retired,single,tertiary,no,1285,1,jul,494,4,150,9,failure,no,no,no
39,blue-collar,married,primary,no,1,1,jul,165,1,745,2,failure,no,yes,no
29,services,single,secondary,no,0,1,jul,12,1,514,3,failure,no,no,no
52,management,divorced,tertiary,no,3,1,jul,28,1,-1,0,unknown,no,no,no
42,technician,married,secondary,no,2152,1,jul,113,2,93,4,failure,no,no,no
32,management,single,tertiary,no,12569,1,jul,561,2,295,2,success,yes,no,no
63,retired,married,secondary,no,2896,1,jul,304,1,119,2,success,yes,no,no
19,student,single,secondary,no,526,1,jul,174,1,199,3,failure,no,no,no
37,blue-collar,married,secondary,no,195,1,jul,10,1,-1,0,unknown,no,yes,no
29,self-employed,single,tertiary,no,805,1,jul,302,2,128,8,success,no,no,no
53,services,divorced,secondary,no,36,2,jul,25,1,417,1,success,yes,yes,yes
34,self-employed,single,tertiary,no,0,2,jul,48,1,422,1,success,no,yes,no
28,student,single,secondary,no,196,2,jul,423,3,-1,0,unknown,yes,no,no
35,blue-collar,married,secondary,no,262,2,jul,96,2,109,4,success,no,no,no
31,services,single,secondary,no,1027,2,jul,217,3,-1,0,unknown,yes,no,no
67,retired,married,tertiary,no,1948,2,jul,844,2,155,5,success,no,no,no
43,technician,divorced,unknown,no,4389,2,jul,632,2,85,1,success,yes,no,no
32,self-employed,single,tertiary,no,4024,2,jul,150,1,-1,0,unknown,no,yes,no
26,blue-collar,single,secondary,no,463,2,jul,248,2,-1,0,unknown,yes,no,yes
31,student,single,secondary,no,3511,2,jul,667,1,-1,0,unknown,yes,no,no
45,management,married,secondary,no,2897,2,jul,301,2,88,5,failure,no,no,no
39,management,divorced,tertiary,no,224,2,jul,194,2,88,1,success,yes,no,no
56,blue-collar,married,primary,no,1014,2,jul,5,1,-1,0,unknown,no,no,no
35,self-employed,single,tertiary,no,398,5,jul,101,3,-1,0,unknown,no,no,no
29,technician,single,secondary,no,738,5,jul,29,1,-1,0,unknown,no,no,no
32,student,single,secondary,no,61,5,jul,178,3,515,7,failure,no,no,yes
28,services,single,secondary,no,198,5,jul,128,2,-1,0,unknown,yes,no,no
32,blue-collar,single,secondary,no,1029,5,jul,175,4,-1,0,unknown,no,no,no
30,technician,single,tertiary,no,0,5,jul,140,1,424,8,success,yes,yes,no
65,retired,divorced,secondary,no,744,5,jul,182,1,-1,0,unknown,no,no,no
24,admin.,single,tertiary,no,674,6,jul,267,1,-1,0,unknown,yes,yes,no
32,management,single,tertiary,no,623,6,jul,335,3,194,2,failure,yes,no,no
29,management,single,unknown,no,560,6,jul,212,1,92,2,success,no,no,no
50,technician,married,tertiary,no,0,6,jul,257,1,85,7,failure,no,no,yes
46,management,divorced,tertiary,no,558,6,jul,319,1,-1,0,unknown,yes,no,no
30,management,married,tertiary,no,69,6,jul,42,1,-1,0,unknown,no,yes,no
60,technician,married,secondary,no,259,6,jul,396,1,386,2,success,yes,no,no
33,blue-collar,single,secondary,no,688,6,jul,226,1,-1,0,unknown,no,no,no
37,technician,married,secondary,no,432,6,jul,386,3,776,55,failure,yes,yes,no
60,management,divorced,primary,no,2694,6,jul,295,1,-1,0,unknown,no,no,no
43,technician,married,secondary,no,69,7,jul,156,1,260,2,failure,no,yes,yes
48,management,single,tertiary,no,159,7,jul,229,1,251,6,success,yes,no,no
52,services,married,secondary,no,657,7,jul,398,2,460,2,failure,yes,no,no
29,management,single,tertiary,no,1808,7,jul,273,2,433,1,success,yes,no,no
71,retired,divorced,unknown,no,392,7,jul,276,2,-1,0,unknown,yes,no,no
42,management,married,tertiary,no,298,8,jul,214,4,115,6,failure,no,no,no
47,management,single,tertiary,no,6651,8,jul,229,1,412,2,failure,yes,no,no
70,retired,married,primary,no,2795,8,jul,480,1,181,2,success,yes,no,no
28,management,single,tertiary,yes,1414,8,jul,294,1,521,1,failure,yes,yes,no
70,retired,divorced,secondary,no,4572,8,jul,173,11,162,5,failure,no,no,no
31,self-employed,married,tertiary,no,2666,8,jul,411,2,148,9,other,yes,no,no
80,retired,married,secondary,no,668,8,jul,250,1,371,1,success,yes,no,no
29,management,single,tertiary,no,502,8,jul,968,1,87,5,failure,yes,no,no
29,admin.,single,secondary,no,1992,8,jul,202,1,87,2,failure,no,no,no
23,student,single,secondary,no,1809,8,jul,414,2,-1,0,unknown,yes,no,no
34,services,single,secondary,no,267,8,jul,449,2,-1,0,unknown,yes,no,no
38,management,married,tertiary,no,2656,8,jul,230,2,-1,0,unknown,no,no,no
69,retired,married,secondary,no,2473,8,jul,967,3,-1,0,unknown,yes,no,no
79,retired,divorced,unknown,no,2628,8,jul,220,7,450,2,failure,no,no,no
19,student,single,secondary,no,372,8,jul,444,3,-1,0,unknown,yes,no,no
59,management,married,secondary,no,111,8,jul,312,2,381,3,failure,no,no,no
27,admin.,single,secondary,no,914,8,jul,131,2,-1,0,unknown,no,no,no
35,blue-collar,single,unknown,no,484,8,jul,344,1,87,3,failure,yes,no,no
38,admin.,married,secondary,no,1767,9,jul,483,4,239,7,success,yes,yes,no
32,technician,single,unknown,no,491,9,jul,474,7,-1,0,unknown,yes,no,no
36,technician,single,secondary,no,966,9,jul,119,9,367,4,other,no,no,no
43,self-employed,married,tertiary,no,2501,9,jul,582,2,161,4,failure,no,no,no
29,management,single,secondary,no,966,9,jul,1185,1,396,2,other,no,no,no
26,student,single,secondary,no,1164,9,jul,116,1,301,1,other,no,no,no
50,unknown,married,unknown,no,558,9,jul,464,1,683,6,failure,yes,no,no
27,student,divorced,unknown,no,383,9,jul,15,1,-1,0,unknown,no,no,no
29,student,married,unknown,no,2229,9,jul,25,1,252,1,other,no,no,no
27,technician,single,secondary,no,337,9,jul,23,1,-1,0,unknown,yes,no,no
53,admin.,single,secondary,no,654,10,jul,67,1,-1,0,unknown,yes,no,no
40,admin.,married,secondary,no,457,12,jul,9,1,-1,0,unknown,no,no,no
35,admin.,single,tertiary,no,170,12,jul,12,1,-1,0,unknown,no,no,no
74,retired,married,primary,no,5539,12,jul,390,2,159,3,failure,no,no,no
27,unemployed,single,tertiary,no,77,12,jul,305,4,77,1,success,no,no,no
35,self-employed,married,tertiary,no,2427,12,jul,210,3,158,7,other,yes,no,no
50,entrepreneur,divorced,tertiary,no,315,12,jul,101,2,185,2,failure,no,no,no
27,management,single,secondary,no,843,12,jul,123,2,185,1,success,no,no,no
66,retired,divorced,unknown,no,53,12,jul,562,4,-1,0,unknown,yes,no,no
43,admin.,single,secondary,no,386,12,jul,220,3,529,1,failure,yes,no,no
25,management,single,tertiary,no,380,12,jul,167,1,-1,0,unknown,no,no,no
20,student,single,primary,no,134,12,jul,273,1,277,3,other,no,no,no
30,self-employed,single,tertiary,no,251,12,jul,537,1,-1,0,unknown,yes,no,no
29,services,single,secondary,no,102,12,jul,154,1,182,5,failure,no,no,no
57,retired,married,secondary,no,1044,12,jul,567,1,182,3,success,yes,no,no
72,retired,divorced,tertiary,no,402,12,jul,194,3,-1,0,unknown,no,no,no
36,management,married,tertiary,no,93,12,jul,262,2,182,7,failure,yes,no,no
31,management,single,tertiary,no,2907,12,jul,248,1,194,3,failure,yes,yes,no
55,unknown,married,secondary,no,1157,12,jul,289,1,412,2,failure,no,no,no
72,admin.,married,primary,no,2321,12,jul,200,6,122,6,other,no,no,no
47,admin.,single,secondary,no,3696,12,jul,250,2,181,4,success,yes,no,no
80,retired,married,primary,no,1468,13,jul,256,2,181,3,success,no,no,no
65,retired,divorced,secondary,no,828,13,jul,305,1,-1,0,unknown,yes,no,no
30,student,single,secondary,no,459,13,jul,98,2,210,22,success,no,no,no
25,blue-collar,single,secondary,no,1857,13,jul,195,2,91,10,success,yes,yes,no
33,management,single,tertiary,no,1962,13,jul,363,1,181,1,failure,yes,no,no
29,self-employed,single,tertiary,no,1579,13,jul,178,1,181,4,success,yes,no,no
79,retired,divorced,primary,no,2787,13,jul,617,1,377,1,success,yes,no,no
24,student,single,secondary,no,1123,13,jul,475,1,412,1,other,yes,no,no
27,technician,single,secondary,no,643,13,jul,317,1,-1,0,unknown,yes,no,no
63,retired,married,tertiary,no,4692,13,jul,88,1,181,2,failure,no,yes,no
36,management,single,unknown,no,62,13,jul,311,1,91,2,success,yes,no,no
38,self-employed,divorced,tertiary,no,6447,13,jul,316,3,182,1,failure,no,no,no
31,unemployed,married,tertiary,no,330,13,jul,309,1,181,3,success,yes,no,no
22,student,single,secondary,no,71,13,jul,337,1,181,2,success,yes,no,no
36,services,married,unknown,no,618,13,jul,360,1,335,2,success,yes,no,no
40,management,married,tertiary,no,4539,13,jul,256,3,439,1,failure,yes,no,no
25,technician,single,tertiary,yes,160,13,jul,151,1,-1,0,unknown,no,no,yes
31,technician,married,tertiary,no,2166,13,jul,577,6,182,2,success,yes,no,no
26,blue-collar,single,secondary,no,2007,13,jul,272,3,182,2,success,yes,no,no
51,management,married,tertiary,no,3463,13,jul,371,2,166,3,other,yes,no,yes
27,admin.,single,tertiary,no,4738,13,jul,752,1,-1,0,unknown,no,no,no
46,admin.,divorced,secondary,no,99,14,jul,18,1,-1,0,unknown,no,no,no
70,retired,divorced,primary,no,482,14,jul,413,1,181,3,success,yes,no,no
24,student,single,primary,no,1235,14,jul,334,4,93,6,other,yes,no,no
23,student,single,secondary,no,1298,14,jul,603,1,-1,0,unknown,yes,no,no
41,technician,single,secondary,no,5329,14,jul,397,2,-1,0,unknown,yes,no,no
53,technician,married,primary,no,6181,14,jul,817,2,209,3,other,yes,no,no
30,technician,single,secondary,no,1112,14,jul,133,3,-1,0,unknown,no,no,no
86,retired,married,primary,no,1255,14,jul,247,1,180,3,success,yes,no,no
30,blue-collar,single,secondary,no,180,14,jul,203,1,183,2,failure,no,no,no
27,student,single,unknown,no,132,14,jul,276,1,-1,0,unknown,yes,no,no
34,technician,single,tertiary,no,2733,14,jul,604,1,-1,0,unknown,yes,no,no
49,services,married,secondary,no,725,14,jul,70,1,-1,0,unknown,no,no,yes
68,retired,divorced,secondary,no,4189,14,jul,897,2,-1,0,unknown,yes,no,no
35,management,married,secondary,no,724,14,jul,287,2,415,1,failure,yes,yes,no
30,admin.,married,secondary,no,222,14,jul,343,9,-1,0,unknown,no,no,no
28,student,single,secondary,no,205,14,jul,87,3,184,2,other,yes,no,no
56,blue-collar,married,secondary,no,813,14,jul,71,1,-1,0,unknown,no,yes,yes
66,retired,married,secondary,no,154,15,jul,268,5,181,2,failure,yes,no,no
36,blue-collar,single,tertiary,no,1830,15,jul,185,5,181,6,failure,no,no,no
30,management,single,tertiary,no,232,15,jul,219,1,91,1,success,yes,no,no
60,retired,divorced,tertiary,no,979,15,jul,346,1,181,4,success,yes,yes,no
46,admin.,married,secondary,no,5021,15,jul,957,1,182,1,success,yes,no,no
47,admin.,married,secondary,no,3676,15,jul,415,2,342,1,other,yes,no,no
31,technician,single,secondary,no,2544,15,jul,252,1,184,3,success,yes,no,no
66,retired,married,primary,no,2173,15,jul,178,1,181,5,failure,no,no,no
64,housemaid,married,primary,no,768,15,jul,250,2,182,1,success,no,no,no
68,retired,married,secondary,no,2469,15,jul,552,2,-1,0,unknown,yes,yes,no
63,blue-collar,married,secondary,no,180,15,jul,390,2,182,5,success,yes,no,no
42,unemployed,married,secondary,no,1289,15,jul,250,4,415,2,failure,yes,no,no
57,blue-collar,married,primary,no,3498,15,jul,210,2,456,2,success,no,no,no
29,student,single,secondary,no,658,15,jul,198,2,244,4,other,yes,no,no
61,retired,married,secondary,no,938,15,jul,392,2,183,3,success,yes,no,no
24,technician,single,secondary,no,3843,15,jul,561,2,-1,0,unknown,no,no,no
45,technician,single,tertiary,no,1591,15,jul,392,4,-1,0,unknown,no,no,no
60,services,single,secondary,no,739,15,jul,261,1,182,1,success,no,no,no
35,services,married,secondary,no,2918,16,jul,815,2,407,3,success,yes,no,yes
38,admin.,single,secondary,no,4803,16,jul,129,2,182,2,success,no,no,no
58,management,married,tertiary,no,1318,16,jul,184,1,179,5,failure,no,no,no
43,unemployed,married,tertiary,no,0,16,jul,745,1,281,1,failure,yes,no,no
64,retired,married,secondary,no,588,16,jul,574,1,179,3,success,yes,no,no
26,admin.,married,secondary,no,2469,16,jul,136,8,-1,0,unknown,no,no,no
22,student,single,primary,no,423,16,jul,316,1,179,10,success,yes,no,no
49,blue-collar,married,secondary,no,1946,16,jul,486,1,-1,0,unknown,yes,no,no
52,technician,married,tertiary,no,2506,16,jul,377,1,228,3,failure,no,no,no
46,management,married,secondary,no,766,16,jul,6,1,-1,0,unknown,no,yes,no
19,student,single,secondary,no,302,16,jul,205,1,-1,0,unknown,yes,no,no
41,management,divorced,tertiary,no,4567,16,jul,106,1,-1,0,unknown,no,yes,yes
31,management,divorced,tertiary,no,414,16,jul,241,1,-1,0,unknown,yes,no,yes
37,management,married,tertiary,no,0,16,jul,268,2,182,3,success,yes,no,no
48,unemployed,married,secondary,no,817,16,jul,806,3,183,5,success,yes,no,no
36,management,divorced,tertiary,no,649,16,jul,237,2,91,1,failure,no,no,no
30,management,single,tertiary,no,1268,16,jul,73,4,-1,0,unknown,no,no,no
42,management,divorced,tertiary,no,5037,16,jul,100,6,84,14,success,no,no,no
33,technician,married,secondary,no,183,16,jul,457,2,182,3,other,yes,no,no
30,admin.,married,secondary,no,1081,16,jul,222,2,-1,0,unknown,no,no,no
51,admin.,married,secondary,no,423,16,jul,84,5,183,2,failure,no,yes,yes
30,self-employed,married,secondary,no,123,17,jul,66,1,85,5,other,no,no,yes
32,services,married,primary,no,164,17,jul,19,1,-1,0,unknown,no,yes,no
39,blue-collar,married,secondary,no,2467,19,jul,207,2,276,3,other,yes,no,no
34,technician,married,secondary,no,806,19,jul,253,3,458,1,success,yes,no,no
46,technician,married,secondary,no,9299,19,jul,1148,1,276,2,other,yes,no,no
58,blue-collar,divorced,primary,no,1299,19,jul,128,2,234,2,failure,no,no,no
42,management,married,unknown,no,1519,19,jul,268,1,-1,0,unknown,yes,no,no
60,admin.,married,unknown,no,478,19,jul,173,2,311,8,failure,yes,no,no
36,management,divorced,tertiary,no,1057,19,jul,230,2,164,2,failure,yes,no,no
32,entrepreneur,married,tertiary,no,762,19,jul,187,11,-1,0,unknown,yes,no,no
45,management,married,tertiary,no,31472,19,jul,568,7,-1,0,unknown,yes,no,no
44,management,single,tertiary,no,1090,19,jul,204,4,532,2,other,yes,no,no
73,retired,married,primary,no,1388,20,jul,146,3,190,3,success,no,no,no
46,blue-collar,married,secondary,no,6879,20,jul,296,1,281,2,failure,no,no,no
57,retired,married,secondary,no,3738,20,jul,178,2,92,8,failure,yes,yes,no
35,management,married,tertiary,no,2374,20,jul,174,2,215,6,other,no,yes,yes
29,admin.,single,secondary,no,854,20,jul,175,5,95,1,other,no,no,no
29,admin.,single,secondary,no,1277,20,jul,165,2,481,1,success,yes,no,no
35,blue-collar,married,secondary,no,-17,20,jul,7,1,-1,0,unknown,no,yes,no
31,unemployed,divorced,tertiary,no,756,20,jul,355,2,-1,0,unknown,yes,no,no
47,self-employed,married,secondary,no,523,20,jul,7,1,-1,0,unknown,no,no,no
41,blue-collar,married,primary,no,178,20,jul,5,1,791,1,failure,no,yes,no
29,management,single,tertiary,no,2344,20,jul,288,1,133,2,failure,no,yes,no
54,blue-collar,married,secondary,no,1636,20,jul,1008,2,-1,0,unknown,yes,no,no
27,admin.,single,secondary,no,125,21,jul,104,1,288,8,failure,no,no,no
49,management,divorced,tertiary,no,300,21,jul,316,1,-1,0,unknown,yes,no,no
24,admin.,single,secondary,no,1055,21,jul,338,1,-1,0,unknown,no,no,no
35,admin.,single,secondary,no,321,21,jul,143,1,412,3,other,yes,no,no
24,student,single,secondary,no,1234,21,jul,314,1,156,2,success,yes,no,no
34,management,divorced,tertiary,no,70,22,jul,5,1,701,6,other,no,yes,no
24,admin.,single,secondary,no,1295,22,jul,355,2,92,1,success,yes,no,no
43,management,married,tertiary,no,839,22,jul,942,1,-1,0,unknown,yes,no,no
34,unemployed,single,tertiary,no,1974,22,jul,355,1,342,3,success,yes,no,no
60,unemployed,married,primary,no,0,22,jul,1193,1,412,1,other,yes,no,no
27,admin.,married,tertiary,no,2855,22,jul,138,2,178,4,success,yes,no,no
54,management,divorced,tertiary,no,5475,22,jul,321,4,-1,0,unknown,yes,no,no
38,management,married,tertiary,no,536,22,jul,248,1,-1,0,unknown,yes,yes,no
39,blue-collar,married,primary,no,558,22,jul,23,1,531,3,failure,no,yes,no
41,blue-collar,divorced,secondary,no,663,22,jul,24,1,792,3,other,no,yes,no
34,technician,single,secondary,no,1279,22,jul,174,2,160,8,other,yes,yes,no
93,retired,married,unknown,no,775,22,jul,860,2,177,7,success,yes,no,no
34,technician,single,secondary,no,1313,22,jul,427,2,94,4,failure,no,no,no
42,technician,single,secondary,no,631,22,jul,171,2,413,3,failure,no,no,no
36,management,married,tertiary,no,203,23,jul,608,3,179,2,success,yes,no,no
33,admin.,single,tertiary,no,146,23,jul,351,3,-1,0,unknown,yes,no,no
37,technician,single,tertiary,no,0,23,jul,366,6,-1,0,unknown,yes,yes,no
35,management,married,tertiary,no,4124,23,jul,350,2,445,7,other,yes,yes,no
41,admin.,married,secondary,no,14968,23,jul,1360,4,-1,0,unknown,yes,no,no
49,admin.,married,secondary,no,197,23,jul,125,1,101,3,success,no,yes,no
33,management,single,tertiary,no,307,23,jul,113,6,179,4,failure,no,no,no
36,technician,divorced,secondary,no,1451,23,jul,192,4,93,17,other,yes,yes,no
30,student,single,tertiary,no,3026,23,jul,251,1,535,1,failure,yes,no,no
41,technician,single,tertiary,no,431,23,jul,196,1,88,5,failure,yes,no,no
29,management,single,tertiary,no,985,23,jul,396,2,-1,0,unknown,yes,yes,no
30,services,single,secondary,no,268,24,jul,86,1,-1,0,unknown,no,no,no
25,student,married,secondary,no,37,24,jul,11,1,-1,0,unknown,no,no,no
28,student,single,secondary,no,2015,26,jul,110,2,182,2,failure,no,no,no
82,retired,married,primary,no,243,26,jul,275,1,180,2,success,yes,no,no
26,student,single,secondary,no,3090,26,jul,379,1,339,1,failure,no,no,no
56,retired,married,secondary,no,393,26,jul,183,1,221,2,failure,yes,no,yes
33,technician,divorced,secondary,no,948,26,jul,7,1,-1,0,unknown,no,no,no
38,unemployed,married,secondary,no,995,26,jul,84,1,-1,0,unknown,no,no,no
27,technician,single,secondary,no,-69,26,jul,4,1,-1,0,unknown,no,no,no
27,management,single,tertiary,no,102,26,jul,9,1,-1,0,unknown,no,no,no
45,blue-collar,single,secondary,no,0,26,jul,768,2,91,5,success,no,yes,no
37,technician,married,secondary,no,1707,26,jul,546,2,784,3,failure,yes,yes,no
